item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM002325,ORD00482,PROD0020,2,33874.62,43.96
ITEM002326,ORD00603,PROD0082,4,24571.46,6.03
ITEM002327,ORD00203,PROD0063,3,2111.89,43.92
ITEM002328,ORD00574,PROD0014,1,14411.12,0.75
ITEM002329,ORD00741,PROD0092,5,17659.71,43.36
ITEM002330,ORD00513,PROD0005,1,12918.97,43.41
ITEM002331,ORD00199,PROD0099,2,19823.54,9.31
ITEM002332,ORD00994,PROD0016,4,39488.17,19.22
ITEM002333,ORD00685,PROD0098,4,42361.11,12.98
ITEM002334,ORD00683,PROD0061,1,22179.95,34.13
ITEM002335,ORD00068,PROD0056,5,12370.8,42.49
ITEM002336,ORD00937,PROD0047,2,2840.44,5.77
ITEM002337,ORD00417,PROD0039,2,320.15,46.39
ITEM002338,ORD00223,PROD0026,3,47056.75,40.67
ITEM002339,ORD00536,PROD0099,3,7911.38,42.43
ITEM002340,ORD00720,PROD0096,1,43298.56,28.89
ITEM002341,ORD00296,PROD0070,3,11097.49,0.51
ITEM002342,ORD00935,PROD0014,4,40493.53,40.7
ITEM002343,ORD00324,PROD0030,1,18478.22,3.56
ITEM002344,ORD00488,PROD0093,3,35743.92,49.46
ITEM002345,ORD00716,PROD0038,4,12328.89,33.39
ITEM002346,ORD00959,PROD0079,3,27542.54,4.67
ITEM002347,ORD00334,PROD0003,1,13879.25,24.93
ITEM002348,ORD00266,PROD0099,2,41031.12,29.26
ITEM002349,ORD00435,PROD0016,3,27635.3,16.05
ITEM002350,ORD00784,PROD0015,2,3910.37,22.45
ITEM002351,ORD00505,PROD0043,1,29654.54,38.25
ITEM002352,ORD00510,PROD0065,1,13053.91,18.82
ITEM002353,ORD00962,PROD0082,1,40623.7,23.09
ITEM002354,ORD00233,PROD0094,-4,14852.23,14.64
ITEM002355,ORD00777,PROD0095,3,21200.29,23.13
ITEM002356,ORD00145,PROD0005,3,5177.11,23.03
ITEM002357,ORD00063,PROD0065,4,19275.28,13.18
ITEM002358,ORD00668,PROD0062,5,37656.66,24.06
ITEM002359,ORD00741,PROD0008,2,15970.7,48.94
ITEM002360,ORD00543,PROD0003,2,14895.69,3.64
ITEM002361,ORD00309,PROD0065,3,33618.78,19.17
ITEM002362,ORD00166,PROD0073,2,38551.83,19.72
ITEM002363,ORD00541,PROD0052,2,9378.23,25.81
ITEM002364,ORD00308,PROD0006,4,12608.52,0.51
ITEM002365,ORD00669,PROD0049,2,47285.21,42.98
ITEM002366,ORD00724,PROD0027,3,27469.64,46.04
ITEM002367,ORD00488,PROD0054,2,6356.48,44.66
ITEM002368,ORD00442,PROD0093,5,30408.34,20.32
ITEM002369,ORD00688,PROD0089,1,25898.92,46.81
ITEM002370,ORD00403,PROD0076,2,34726.69,39.01
ITEM002371,ORD00797,PROD0031,-3,39431.52,34.37
ITEM002372,ORD00967,PROD0078,2,28927.75,37.11
ITEM002373,ORD00980,PROD0042,5,21510.31,12.87
ITEM002374,ORD00010,PROD0041,2,36919.55,20.57
ITEM002375,ORD00060,PROD0095,4,44103.61,24.99
ITEM002376,ORD00348,PROD0045,3,42541.86,29.33
ITEM002377,ORD00884,PROD0004,2,26395.74,7.36
ITEM002378,ORD00186,PROD0062,2,37504.0,6.51
ITEM002379,ORD00747,PROD0027,2,8885.58,47.18
ITEM002380,ORD00151,PROD0062,1,3843.06,23.24
ITEM002381,ORD00380,PROD0084,4,6122.53,24.59
ITEM002382,ORD00434,PROD0022,1,7964.97,44.15
ITEM002383,ORD00381,PROD0015,3,27669.11,28.86
ITEM002384,ORD00239,PROD0005,3,5267.91,21.24
ITEM002385,ORD00593,PROD0002,2,40342.93,9.36
ITEM002386,ORD00921,PROD0024,4,49198.95,39.74
ITEM002387,ORD00015,PROD0013,3,19936.28,24.77
ITEM002388,ORD00080,PROD0008,4,43430.74,22.53
ITEM002389,ORD00905,PROD0098,1,40330.55,4.02
ITEM002390,ORD00947,PROD0025,4,2062.95,17.12
ITEM002391,ORD00012,PROD0005,3,10513.06,20.66
ITEM002392,ORD00470,PROD0024,3,18899.08,11.19
ITEM002393,ORD00116,PROD0057,2,39147.74,21.66
ITEM002394,ORD00248,PROD0072,1,47899.35,1.63
ITEM002395,ORD00408,PROD0097,3,7898.06,17.49
ITEM002396,ORD00747,PROD0079,5,34974.15,10.95
ITEM002397,ORD00620,PROD0029,2,7984.38,37.91
ITEM002398,ORD00185,PROD0070,1,28672.34,41.11
ITEM002399,ORD00228,PROD0045,1,38642.96,40.86
ITEM002400,ORD00061,PROD0017,4,22682.87,32.29
ITEM002401,ORD00844,PROD0022,4,27692.94,15.19
ITEM002402,ORD00211,PROD0076,4,37471.04,29.32
ITEM002403,ORD00024,PROD0058,1,27351.97,15.07
ITEM002404,ORD00003,PROD0054,4,37701.51,42.32
ITEM002405,ORD00023,PROD0022,1,33288.86,46.12
ITEM002406,ORD00579,PROD0022,5,9389.92,3.89
ITEM002407,ORD00381,PROD0100,3,11986.01,1.63
ITEM002408,ORD00266,PROD0070,5,29280.6,8.67
ITEM002409,ORD00161,PROD0045,2,8748.33,47.87
ITEM002410,ORD00251,PROD0046,1,40498.42,45.29
ITEM002411,ORD00825,PROD0043,3,3063.04,30.91
ITEM002412,ORD00747,PROD0029,3,39831.11,34.15
ITEM002413,ORD00035,PROD0029,4,40676.65,40.43
ITEM002414,ORD00292,PROD0089,2,37777.15,12.28
ITEM002415,ORD00897,PROD0021,3,19766.3,8.16
ITEM002416,ORD00437,PROD0017,1,1429.95,28.22
ITEM002417,ORD00759,PROD0069,2,41599.5,39.43
ITEM002418,ORD00771,PROD0035,1,29031.4,22.22
ITEM002419,ORD00342,PROD0097,5,45392.91,30.59
ITEM002420,ORD00630,PROD0018,1,12212.07,24.82
ITEM002421,ORD00203,PROD0010,4,29441.11,13.89
ITEM002422,ORD00068,PROD0002,4,38766.21,13.41
ITEM002423,ORD00096,PROD0073,2,17160.7,49.3
ITEM002424,ORD00101,PROD0076,2,22372.29,35.15
ITEM002425,ORD00103,PROD0062,3,20099.04,47.21
ITEM002426,ORD00876,PROD0036,4,33422.21,25.43
ITEM002427,ORD00940,PROD0052,3,44875.23,7.09
ITEM002428,ORD00027,PROD0080,4,40451.71,11.43
ITEM002429,ORD00005,PROD0074,5,37117.15,26.65
ITEM002430,ORD00276,PROD0041,2,9633.49,35.26
ITEM002431,ORD00065,PROD0046,2,17795.82,15.89
ITEM002432,ORD00278,PROD0027,2,32028.38,14.98
ITEM002433,ORD00683,PROD0007,5,24307.21,29.56
ITEM002434,ORD00654,PROD0018,3,48693.86,18.72
ITEM002435,ORD00760,PROD0033,2,4761.87,27.26
ITEM002436,ORD00726,PROD0033,3,27031.06,5.47
ITEM002437,ORD00185,PROD0095,1,27182.3,24.63
ITEM002438,ORD00442,PROD0064,4,9993.89,10.45
ITEM002439,ORD00241,PROD0097,2,49310.25,21.5
ITEM002440,ORD00098,PROD0046,5,8379.86,23.36
ITEM002441,ORD00556,PROD0086,3,13819.36,44.17
ITEM002442,ORD00342,PROD0082,5,18027.94,26.36
ITEM002443,ORD00197,PROD0095,5,38764.39,34.97
ITEM002444,ORD00728,PROD0062,2,8677.86,36.98
ITEM002445,ORD00273,PROD0051,4,29266.6,8.41
ITEM002446,ORD00313,PROD0028,3,4099.64,29.28
ITEM002447,ORD00173,PROD0072,2,43491.86,0.43
ITEM002448,ORD00109,PROD0069,2,39811.14,46.69
ITEM002449,ORD00416,PROD0022,3,27668.28,9.44
ITEM002450,ORD00779,PROD0033,2,4622.92,47.29
ITEM002451,ORD00812,PROD0021,2,4450.76,28.49
ITEM002452,ORD00180,PROD0077,1,30313.68,32.76
ITEM002453,ORD00404,PROD0022,4,20554.48,0.01
ITEM002454,ORD00941,PROD0044,1,18129.19,9.71
ITEM002455,ORD00069,PROD0062,3,1036.28,11.58
ITEM002456,ORD00077,PROD0007,1,12355.96,38.15
ITEM002457,ORD00552,PROD0080,2,14964.14,23.18
ITEM002458,ORD00089,PROD0076,2,388.87,2.34
ITEM002459,ORD00989,PROD0003,5,24344.09,1.86
ITEM002460,ORD00410,PROD0036,4,34285.86,20.9
ITEM002461,ORD00861,PROD0008,4,43528.39,19.55
ITEM002462,ORD00224,PROD0091,5,17764.03,0.74
ITEM002463,ORD00334,PROD0030,4,13641.71,4.51
ITEM002464,ORD00846,PROD0055,2,33697.5,10.28
ITEM002465,ORD00889,PROD0026,4,32181.41,39.63
ITEM002466,ORD00266,PROD0037,1,15053.55,46.93
ITEM002467,ORD00733,PROD0013,4,45006.42,14.39
ITEM002468,ORD00938,PROD0096,2,23249.71,32.92
ITEM002469,ORD00398,PROD0067,3,21069.14,45.93
ITEM002470,ORD00033,PROD0055,2,30259.82,9.0
ITEM002471,ORD00999,PROD0006,3,40461.71,23.67
ITEM002472,ORD00879,PROD0044,1,22124.88,49.9
ITEM002473,ORD00856,PROD0064,5,9520.4,14.99
ITEM002474,ORD00188,PROD0006,2,11037.71,15.38
ITEM002475,ORD00791,PROD0035,1,8494.09,13.43
ITEM002476,ORD00439,PROD0100,3,25099.06,19.44
ITEM002477,ORD00262,PROD0058,5,637.94,17.95
ITEM002478,ORD00301,PROD0099,5,11347.19,42.1
ITEM002479,ORD00141,PROD0054,5,14115.61,23.38
ITEM002480,ORD00203,PROD0067,4,13384.4,32.64
ITEM002481,ORD00981,PROD0001,5,25092.9,16.86
ITEM002482,ORD00907,PROD0041,4,13469.05,4.57
ITEM002483,ORD00744,PROD0036,2,29539.32,0.8
ITEM002484,ORD00818,PROD0005,5,23900.08,3.88
ITEM002485,ORD00689,PROD0055,1,42336.86,31.75
ITEM002486,ORD00755,PROD0013,3,25308.92,45.33
ITEM002487,ORD00269,PROD0036,2,19869.35,18.76
ITEM002488,ORD00556,PROD0097,4,48154.64,17.57
ITEM002489,ORD00426,PROD0033,4,6655.54,43.84
ITEM002490,ORD00774,PROD0030,4,40475.85,48.23
ITEM002491,ORD00069,PROD0048,3,4447.68,18.64
ITEM002492,ORD00530,PROD0096,5,46925.28,7.46
ITEM002493,ORD00487,PROD0090,2,5588.83,38.85
ITEM002494,ORD00316,PROD0043,1,32525.62,41.88
ITEM002495,ORD00395,PROD0003,3,18230.71,37.64
ITEM002496,ORD00439,PROD0005,3,11471.89,12.4
ITEM002497,ORD00274,PROD0055,5,10642.57,19.82
ITEM002498,ORD00661,PROD0057,-2,20287.12,35.04
ITEM002499,ORD00909,PROD0016,5,9233.52,9.17
ITEM002500,ORD00421,PROD0061,5,38827.47,30.72
