transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,total_sales,promotion_id,promotion_type,holiday_season,season,weekend
9980875,2023-05-13 17:48:50,98,9323,10,193.4,0.2,Debit Card,Location C,17,Friday,19,5,1547.2,545,20% Off,No,,No
9980876,2023-05-07 06:50:36,288,4855,3,152.27,0.21,Mobile Payment,Location A,6,Thursday,18,5,360.88,734,,Yes,Summer,
9980877,2023-09-14 08:20:40,630,4366,2,316.65,0.4,Mobile Payment,Location D,8,,37,9,379.98,346,,,,No
9980878,2023-03-08 10:02:31,634,4329,7,994.38,0.47,Debit Card,Location D,10,Monday,10,3,3689.15,75,Flash Sale,Yes,Winter,No
9980879,2022-01-19 03:27:40,999,8396,8,910.36,0.09,Debit Card,Location C,,Wednesday,3,1,6627.42,788,Flash Sale,No,Summer,
9980880,2022-12-31 03:23:16,839,834,1,639.83,0.05,,Location D,3,Sunday,52,12,607.84,224,,No,,Yes
9980881,2023-07-29 22:01:12,375,732,4,935.32,0.5,,Location B,22,Monday,30,7,1870.64,4,20% Off,,Fall,
9980882,2023-12-22 19:45:17,718,7098,6,20.45,0.12,,Location D,19,Monday,51,12,107.98,799,,,Fall,Yes
9980883,2022-12-26 14:10:49,930,1189,9,916.53,0.2,Mobile Payment,Location B,14,,52,12,6599.02,918,,No,,No
9980884,2022-04-03 15:51:05,6,4045,2,199.36,0.18,Debit Card,Location D,,Thursday,13,,326.95,838,20% Off,No,,Yes
9980885,2023-10-20 17:46:05,290,7640,7,541.09,0.29,Credit Card,,17,Monday,42,10,,830,Buy One Get One Free,,Fall,Yes
9980886,2023-09-14 23:00:54,771,5299,6,315.17,0.02,,Location D,23,,37,9,1853.2,191,Buy One Get One Free,Yes,,Yes
9980887,2022-02-01 16:55:33,101,8428,4,908.34,0.26,Mobile Payment,,16,Saturday,5,2,2688.69,62,20% Off,Yes,Winter,
9980888,2023-02-24 11:04:26,381,155,4,878.34,,Credit Card,Location D,11,Friday,8,2,3513.36,267,20% Off,No,Summer,No
9980889,2022-10-11 08:26:21,924,215,7,475.86,0.09,Debit Card,Location B,8,,41,10,3031.23,97,Buy One Get One Free,,Summer,No
9980890,2022-05-13 21:46:06,311,5918,2,200.76,0.32,Mobile Payment,,21,,19,5,273.03,625,Flash Sale,No,Fall,No
9980891,2023-12-16 20:42:49,716,6890,3,496.25,0.06,Cash,Location B,20,Wednesday,50,12,1399.42,332,,No,,No
9980892,2023-06-21 17:37:05,727,8598,9,684.41,0.2,,Location A,17,,25,6,4927.75,887,Flash Sale,Yes,,No
9980893,,509,4539,10,841.53,0.05,Cash,Location B,6,Saturday,45,10,7994.53,130,,,Spring,Yes
9980894,,619,5233,8,548.84,0.18,Mobile Payment,Location B,15,Monday,28,3,3600.39,82,20% Off,,Winter,Yes
9980895,2022-08-21 16:35:04,145,6528,5,238.71,0.31,Credit Card,Location C,16,Tuesday,33,8,823.55,756,,,Spring,Yes
9980896,2022-03-05 19:29:41,9,8238,1,364.02,0.25,Mobile Payment,Location B,19,Thursday,9,3,273.01,210,Flash Sale,Yes,Winter,
9980897,2022-11-20 23:21:32,9,579,8,858.4,0.33,Cash,Location B,23,Sunday,46,11,4601.02,425,,No,Fall,No
9980898,2022-10-29 13:29:57,589,4618,5,259.0,0.48,,Location A,13,,43,10,673.4,601,Flash Sale,No,Spring,Yes
9980899,2022-05-24 17:07:52,668,894,2,524.86,0.21,,Location C,17,,21,5,829.28,671,Buy One Get One Free,Yes,Spring,Yes
9980900,2023-05-04 05:14:42,144,3231,2,377.1,0.17,Debit Card,Location B,5,,18,5,625.99,29,20% Off,No,Spring,
9980901,2022-11-25 12:02:27,270,4995,6,367.15,0.37,,Location B,12,Monday,47,11,1387.83,935,Buy One Get One Free,No,,Yes
9980902,2023-09-22 08:32:30,999,6928,7,625.72,0.44,Cash,,8,Wednesday,38,9,2452.82,540,,,Fall,
9980903,2022-05-21 07:40:36,770,926,8,753.19,0.29,,,7,Wednesday,20,5,4278.12,269,20% Off,No,,
9980904,2023-05-19 05:18:22,956,1942,4,885.24,0.29,,Location B,5,Thursday,20,5,2514.08,652,Flash Sale,Yes,Fall,Yes
9980905,2023-05-21 15:15:34,797,2336,2,234.48,0.02,Credit Card,,15,Saturday,20,5,,725,,,Spring,No
9980906,2023-11-28 10:57:54,720,6329,8,135.32,0.38,Cash,,10,Thursday,48,11,671.19,185,Buy One Get One Free,No,Fall,No
9980907,2022-08-02 05:38:02,296,7492,9,648.92,0.17,Credit Card,Location C,,,31,8,4847.43,612,,Yes,Fall,
9980908,2022-05-30 18:57:48,49,1587,1,543.09,0.4,,Location C,18,,22,5,325.85,535,20% Off,Yes,Winter,
9980909,2023-12-17 21:15:10,489,2746,10,245.45,0.49,Debit Card,Location B,21,Sunday,50,12,1251.8,833,,,,
9980910,2022-06-04 04:05:04,728,4422,7,10.56,0.3,Credit Card,,4,Friday,22,6,51.74,790,20% Off,Yes,Winter,No
9980911,2023-10-10 12:42:06,817,8818,2,341.13,0.2,Credit Card,Location C,12,Thursday,41,10,545.81,946,20% Off,,,Yes
9980912,2022-01-25 23:52:28,377,7120,8,493.16,0.42,Credit Card,Location A,23,Wednesday,4,1,2288.26,812,20% Off,No,Fall,No
9980913,2023-06-14 01:28:02,422,912,4,,0.22,,Location D,,Saturday,24,6,1594.14,460,Buy One Get One Free,,Spring,No
9980914,2022-11-10 09:43:49,916,4997,3,677.17,0.24,Mobile Payment,Location B,9,Wednesday,45,11,1543.95,644,20% Off,Yes,Summer,Yes
9980915,2023-09-23 23:34:16,382,7189,5,202.75,0.38,Debit Card,Location A,23,Sunday,38,9,628.52,45,,No,Winter,Yes
9980916,2023-04-09 17:48:28,901,7711,3,507.48,0.08,Mobile Payment,Location C,17,Tuesday,14,4,1400.64,904,Buy One Get One Free,No,Fall,No
9980917,2022-10-13 04:33:24,171,2969,3,940.47,0.04,Debit Card,,4,Sunday,41,10,2708.55,668,20% Off,,,
9980918,2023-06-24 01:29:33,272,8358,7,452.38,0.14,Cash,Location A,1,,25,6,2723.33,835,Buy One Get One Free,No,Fall,No
9980919,2023-09-11 11:00:42,762,5347,9,217.19,0.39,Credit Card,Location A,11,Monday,37,9,1192.37,178,20% Off,,Summer,
9980920,2022-03-28 01:10:26,27,2349,1,410.99,0.37,Mobile Payment,Location C,1,Friday,13,3,258.92,971,,No,Winter,Yes
9980921,,602,6099,9,16.61,0.2,,Location B,1,Wednesday,10,,119.59,893,,No,Summer,
9980922,2022-12-21 17:45:10,652,3840,6,,0.33,Debit Card,Location B,17,Wednesday,51,12,1258.15,463,20% Off,No,Winter,Yes
9980923,2022-11-12 09:12:16,246,8994,5,450.35,0.37,,,9,Wednesday,45,11,1418.6,533,,Yes,Winter,
9980924,2023-12-10 19:48:57,512,9937,8,771.27,0.46,Credit Card,Location A,19,Wednesday,49,12,3331.89,252,,No,Summer,
9980925,2023-01-07 01:28:37,372,1552,2,210.49,0.47,Mobile Payment,Location C,1,Wednesday,1,1,223.12,601,Flash Sale,,Summer,
9980926,2022-07-12 05:22:36,182,8605,4,181.35,0.41,Mobile Payment,Location B,5,,28,7,427.99,860,,No,Fall,
9980927,2022-01-22 17:30:31,620,3342,4,54.77,0.38,Debit Card,Location A,17,,3,1,135.83,766,20% Off,No,Spring,Yes
9980928,2023-09-02 15:08:24,60,4577,10,355.82,0.37,Debit Card,Location B,15,Friday,35,9,2241.67,36,20% Off,,Summer,
9980929,2023-01-31 17:42:42,172,3582,6,336.22,0.39,Debit Card,,17,Tuesday,5,1,1230.57,417,Flash Sale,No,Summer,
9980930,2022-11-11 16:13:05,934,2766,8,897.51,,Credit Card,,16,Thursday,45,11,7180.08,401,,Yes,Summer,
9980931,2022-04-30 06:10:34,304,3261,6,499.2,0.08,Credit Card,Location B,6,,17,4,2755.58,916,,,Summer,Yes
9980932,,241,8109,10,442.22,0.25,Cash,Location B,20,,35,5,3316.65,899,Buy One Get One Free,No,Summer,Yes
